Formulator seul,MLP,Student,Gaussian
0.11689810960420541,0.08692292017596108,0.0912763239549739,0.0906248792473759
0.11675017699599266,0.08699314535728522,0.09114062679665429,0.09046725955392633
0.116734204813838,0.08679711392947606,0.09101711320025581,0.09049660180296216
0.11682717236024993,0.0864871543432985,0.09103017965597766,0.09053077229431697
0.11657497632716383,0.08662101493350097,0.0911262147128582,0.0902815293520689
0.11671481308128152,0.08654696228248733,0.0911053866147995,0.09030223478163991
0.11668227346880096,0.08660912699997425,0.091070826032332,0.09033496119081974
0.11663682040359293,0.08630037307739258,0.09095015616289207,0.09031477756798267
0.11660786824566978,0.08655751549771853,0.09104478944625173,0.09025630674191884
0.11652272540543761,0.08656365717095989,0.09085032689784255,0.0902151877858809
0.11666367894836835,0.08622444687145096,0.09095423269484725,0.09014831323708807
0.11664404347538948,0.08635410426982812,0.09101157395967416,0.09013231896928378
0.11649144919855255,0.08613451783146177,0.09099956947777953,0.09002474535788808
0.11649596212165696,0.08643101581505366,0.09081506463033813,0.08997163362801075
0.11653901982520308,0.08617619797587395,0.09079805495483535,0.08990389427968434
0.11661734511809689,0.08612703079623836,0.09076378015535218,0.09003475388245923
0.11650799667196614,0.08626548679811614,0.09069043291466576,0.08997109665402345
0.11651907062956265,0.08595139267189163,0.09096699740205492,0.08977920295936721
0.11656131808246885,0.08642198517918587,0.09066034188227994,0.08997911268046924
0.11647381394037179,0.08613562184785094,0.09070432079689843,0.08984670415520668
0.11634958003248487,0.08608774601348809,0.09056833705731801,0.08992438417460237
0.11634664636637483,0.08598272183111735,0.09089019522070885,0.08979980860437665
0.11653672611074788,0.08597234184188503,0.09067793988755771,0.0896845595645053
0.1164585743099451,0.08619567060044833,0.0905650651880673,0.0898379750017609
0.11629153575216021,0.08591485050107751,0.09058921757553305,0.08954378377114024
0.11638285565589156,0.08584219004426684,0.09049370592193944,0.08961149092231478
0.11622831198785986,0.08555731044283935,0.09059424937835761,0.08961002049701554
0.11621910147368908,0.08564163691231183,0.09060637812529292,0.08947859438402313
0.11640793643891811,0.08580967624272619,0.09043399670294353,0.0894577226468495
0.11630368472209998,0.08561434969305992,0.09035474434494972,0.08945873113615173
0.11626506995941911,0.08528045591499124,0.09052950942090579,0.08941698766180448
0.11632636535380568,0.08527183852025441,0.0904231361512627,0.0893344831253801
0.11629263338233743,0.08579666673072747,0.09024817257055215,0.08937039385948863
0.11620298107819897,0.08530388240303312,0.09038322179445199,0.08921423847121852
0.11627947645527976,0.08555298484861851,0.0904366746544838,0.08933945612183639
0.11610524702285017,0.0852648536009448,0.09028501994907856,0.08936605123536927
0.11628565272050244,0.08534726473901953,0.09024921325700623,0.08914699511868614
0.11634324437805585,0.08486190331833703,0.09017965809575149,0.08910242388291019
0.11617657568837915,0.08526353857346944,0.0902405469013112,0.08933228174490589
0.11620161070355348,0.085342069289514,0.09008004064006465,0.08926902817828315
0.11616093931453568,0.08527784209166255,0.09023482565368925,0.08907819486090116
0.11611250974237919,0.08498440895761762,0.0900865120014974,0.0891851545976741
0.11613016495747226,0.08518008887767792,0.09018462337553501,0.08912203993116107
0.11597770106579576,0.08473762710179601,0.09021384481872831,0.0889390188136271
0.11596147210470267,0.08513925064887319,0.08995889819094113,0.08893662584679467
0.11606527040047306,0.08499116583594254,0.09007064545793193,0.08895675066326346
0.1161124509360109,0.08511149484132018,0.09004819898733071,0.08897621237805911
0.11602956535560745,0.08476153548274722,0.09018686759684767,0.08883758900421006
0.1160061319491693,0.08517582927431379,0.09003812367362636,0.08894608329449381
0.11596540920436382,0.08485703782311507,0.08992539665528707,0.08866363950073719
0.11578996905258723,0.08489950027848993,0.08998123849076885,0.08873865434101649
0.11603999483798232,0.08498398001704897,0.08984450330691678,0.08874552484069552
0.11600012678120818,0.08485844757940088,0.0899819792913539,0.08863605665309089
0.11601590524826731,0.08454231013144765,0.0897277540394238,0.08871305441217762
0.11603732194219317,0.08478694648614951,0.08991619545434203,0.08854880982211658
0.1160678741122995,0.08450113928743772,0.08984795505447048,0.08867490743952137
0.11585241715822901,0.08448233907776219,0.08987289800175599,0.08863381296396255
0.11587717224444662,0.08447566788111414,0.08982780708798341,0.08856416014688355
0.11590509941535336,0.08462027619991984,0.08966139225023133,0.08850868152720588
0.11594598527465548,0.08463390144918646,0.08968331345490047,0.08860291540622711
0.11589412577450275,0.08474483873162951,0.0896202384361199,0.08839444816112518
0.11582199430891446,0.08445062408489841,0.0896815290408475,0.08836564581309046
0.11562689180885043,0.08455027373773712,0.08973674449537482,0.08854425485645022
0.11584554559418134,0.08424024576587337,0.08951071623180594,0.08833276480436325
0.11572922952473164,0.08451191788273198,0.08948974391179425,0.08836891954498631
0.11578161508909293,0.08455422999603408,0.08954555647713798,0.08816410095563956
0.11565680216465678,0.0841326250561646,0.08944226721567768,0.08828112137104784
0.11582801969988006,0.08476614872259754,0.08962657302618027,0.08820396129574094
0.11569873935409955,0.08400940549160753,0.08942949559007372,0.0880700128951243
0.11578686482139997,0.08413504383393697,0.08938181480126721,0.08819687419704028
0.11570145988038608,0.08415748764361654,0.08949249610304832,0.08803268601851803
0.11576468896652971,0.08419873166297163,0.089418089017272,0.08827227247612816
0.11566049286297389,0.08381609272743974,0.08944350614079408,0.08816562380109515
0.11560437987957682,0.08412235762391772,0.08934035498116698,0.08822696123804365
0.11572112063212055,0.08430022985807487,0.08928091238651957,0.08794943669012614
0.11566015173281942,0.08427577412554196,0.08934862938310419,0.0879007349056857
0.1156220015670572,0.08399931527674198,0.08917962333985738,0.08789584014032568
